ques,skill
15381,83
1108,119
7211,74
1454,95
5307,27
10201,49
14776,82
10022,1
9584,29
1282,84
12717,71
14302,16
760,76
15461,22
10914,56
8403,97
2013,37
7158,32
13912,106
13932,21
10606,28
6484,23
8872,56
2626,73
3579,85
8289,90
3471,85
262,95
13912,25
5296,118
12730,37
4432,53
4485,53
3836,59
5245,77
5795,28
8925,45
77,84
10680,13
11179,85
11216,79
9043,30
10805,51
10454,67
11483,3
13391,113
14277,112
10795,5
3319,28
6982,28
5653,23
2496,76
12271,75
1405,119
5700,22
11050,93
13674,86
12298,67
8891,67
9963,103
228,38
8830,84
6763,28
7336,116
935,51
9778,48
8596,28
14353,21
4627,67
6810,71
10020,117
412,44
3099,118
750,22
5000,79
7721,103
11401,71
12061,59
6658,51
15398,36
6971,56
8326,28
1015,118
6904,5
14817,49
8134,85
2430,54
6890,56
14386,38
4056,2
5485,51
2919,118
2757,87
12630,97
3240,79
8511,97
14543,76
2302,76
12680,76
12924,93
1342,84
7247,21
14846,55
4773,88
12397,59
4777,29
5384,51
1778,6
14779,106
5333,112
3354,74
2713,66
9496,118
1768,112
10451,85
12302,118
14519,100
2519,74
4635,24
7203,32
11291,79
5745,33
1379,62
8376,58
2310,99
3434,47
8912,28
9961,23
14774,82
2499,38
6248,37
10423,56
5464,31
2695,84
3103,107
12083,72
1824,0
2009,4
4515,23
14380,76
13761,113
9159,121
4596,74
7073,37
14679,64
3045,96
14018,27
11650,4
11617,95
8903,116
5740,2
9386,94
10389,90
12975,24
8712,97
14427,24
5270,79
9268,94
7045,88
9808,59
2417,76
2057,51
5696,23
6182,37
7524,32
9206,94
12560,76
14706,64
7899,84
13966,5
4871,33
12921,95
509,73
8798,116
6158,18
14023,44
10374,32
11223,85
14235,36
6370,76
2318,85
10748,59
7315,116
13808,91
14516,112
6417,5
7709,92
3253,79
561,73
543,73
14469,70
1443,119
638,73
253,53
11399,71
4713,23
6112,37
152,2
12214,72
7196,32
8473,111
266,54
1633,30
5168,77
5353,71
1211,96
9347,5
9917,59
12265,32
15474,22
3983,2
498,15
10876,29
1476,4
2578,91
7546,28
1480,95
9765,103
4394,85
7532,31
660,73
4091,11
916,51
8247,90
13104,85
13988,25
14904,55
12271,111
191,65
3717,99
1206,84
3902,33
6777,74
10567,85
5922,28
3100,107
13542,114
2648,90
7133,21
7286,69
1149,22
7508,71
4869,85
1176,22
14172,76
4660,110
9554,116
4721,72
744,120
8024,29
12469,111
12952,71
15023,20
4393,53
6961,29
5695,23
7065,15
6829,30
4066,24
1741,84
8481,97
2107,29
10941,27
38,41
15050,37
2258,99
12704,15
1057,119
12472,27
14218,70
14779,25
5722,2
4412,85
7678,92
7938,119
9198,65
3601,22
6966,72
10717,44
12890,49
14547,37
13297,17
6339,76
14171,91
10593,87
540,73
7270,21
8865,37
13758,113
4887,85
1355,84
3155,54
8979,45
8305,16
12538,6
12790,97
8671,97
2742,66
9582,5
10622,85
3282,79
13526,108
10175,16
4715,67
15654,72
11519,22
6183,37
7216,32
6153,18
14726,76
14294,97
5868,28
15337,83
10517,56
10682,121
3838,59
11252,27
8840,67
11884,72
12328,118
3704,59
10117,56
13454,27
15584,43
10648,56
8145,118
11184,90
10288,111
7082,32
4795,73
13562,18
14692,64
1853,113
5706,37
2788,73
7571,28
10887,32
15087,57
4700,74
8127,51
6148,49
6816,11
13581,61
4201,5
1862,112
2027,51
4737,97
7490,71
6498,29
5297,105
6427,27
1174,22
7847,1
15579,14
5374,105
2807,93
10177,16
13586,86
3508,96
6185,93
5933,28
10149,90
13875,86
14526,37
12006,59
6356,18
9314,5
13286,111
4253,112
4642,17
4608,97
3215,27
1187,22
5663,68
10206,20
3816,96
4709,71
12696,37
12100,91
6251,93
12973,111
4921,79
670,51
7343,68
14431,121
4907,108
289,116
9602,81
536,51
7209,32
2368,79
43,37
12739,22
1992,22
4569,37
14558,116
9417,118
5221,77
8172,51
10510,56
14334,10
275,54
8857,15
1290,119
10128,120
12796,76
15644,6
265,76
15483,22
10311,52
9882,59
4232,2
12995,118
12772,37
9959,59
2383,62
3089,107
15518,22
6049,28
15064,55
1522,95
10945,11
14885,55
3469,96
2514,74
13294,17
7271,21
11153,70
6316,91
8605,51
9654,54
7369,21
4450,53
9587,81
10208,20
14006,90
4622,45
14638,121
15586,119
7948,81
5846,28
7530,32
9624,116
4274,118
10414,16
12430,112
12761,95
3421,73
6667,73
8190,23
11048,74
11780,66
12689,91
8641,97
10750,59
2432,54
6557,18
7354,116
13620,86
1217,119
3913,2
14731,100
8841,40
4169,118
1649,84
6134,37
4317,86
1099,119
7293,97
1924,108
7582,28
15372,83
14461,110
8709,97
8874,32
14032,13
4350,6
8169,58
14930,55
14038,23
7330,92
453,6
2590,29
14488,77
3187,67
6499,29
4966,79
572,51
1839,113
3044,96
7245,32
3362,93
6182,18
2849,118
979,51
6367,18
8233,90
6337,91
5995,28
14527,37
14820,49
2218,79
1933,93
3163,107
4567,97
3642,4
7044,88
9743,103
3367,93
11380,17
5070,72
12707,71
3978,2
8174,22
12209,37
14255,112
7111,32
8612,73
9780,24
2204,29
5658,23
3608,59
9519,116
618,51
8845,37
13078,37
14705,64
6869,30
15626,6
11692,4
2952,71
10340,85
1885,6
6588,18
12602,85
13513,85
684,89
3950,24
9171,56
8844,114
1757,76
7789,103
4689,118
12366,21
11526,22
13191,28
10923,111
7461,92
6787,37
4438,67
8345,29
1884,113
8620,97
11064,71
4779,5
6868,56
12440,6
5278,105
2216,96
6962,5
7441,32
2236,99
9333,29
12190,72
5710,108
13802,76
6146,86
14116,110
14267,10
603,73
5533,37
14373,37
5841,28
831,73
7252,21
10265,20
13167,67
13461,32
5311,112
7238,32
13754,26
1543,4
5652,28
14229,43
5,86
7802,103
12018,85
15017,82
1920,93
14054,48
14524,38
12008,67
13380,71
5300,118
14823,90
13659,24
3749,76
9982,23
14486,110
7047,51
13541,84
1138,51
9459,118
2044,51
4683,45
6933,56
7577,92
1332,119
8791,5
11096,20
11895,95
4520,23
9863,59
11068,74
2490,54
5138,27
7479,93
6235,38
9924,59
9374,28
7341,92
11186,61
6349,18
8439,111
11490,111
11969,74
13705,50
13952,29
2642,84
7553,116
4435,85
12320,118
12909,76
6020,28
4240,37
14247,110
14927,55
5275,79
12581,113
13,15
2709,66
3353,38
10333,85
805,51
1673,119
10531,65
13762,84
14418,37
667,62
687,51
5018,79
8627,63
15300,42
13272,71
11817,72
46,24
5754,28
8864,18
7383,116
9363,56
197,84
3942,2
1981,2
15048,82
4269,72
4198,118
7687,92
9282,56
11161,20
6988,28
11978,93
1554,84
8793,29
2484,76
11883,72
13305,114
4107,2
11056,93
13002,50
1259,119
466,6
11062,71
15334,83
12438,6
8997,60
5610,22
11313,59
2041,73
12371,97
4643,37
13491,74
15289,42
7618,73
9617,103
5421,110
3536,67
3499,73
2697,87
14320,97
7230,74
371,44
9945,59
14198,70
14833,55
12057,53
9827,59
14530,113
8140,85
7723,71
7888,6
12138,72
13567,61
1861,112
6098,37
7138,21
12417,59
2891,118
4068,48
7513,71
9532,116
12423,5
6379,91
14995,86
209,91
12289,97
3276,99
10923,75
4893,72
9679,116
9337,5
12194,72
13314,21
7080,21
14177,59
4518,23
7903,84
589,73
2112,29
15354,55
3996,74
1489,84
2259,79
12142,76
10861,29
2815,66
6120,49
11083,111
214,97
12004,85
4578,68
13879,18
14349,32
5395,73
12540,113
11187,61
10456,49
15445,22
1903,62
15663,67
8279,23
15633,116
2487,84
6411,96
13916,21
10391,21
1623,79
4204,29
8491,111
4208,88
1775,112
6815,11
5408,59
13193,32
2490,91
4416,53
5779,28
3468,96
6072,18
8430,16
6528,51
9830,71
3529,22
10779,116
12013,67
13739,93
14104,6
8009,29
14912,82
9178,94
4412,33
2936,118
4473,53
4787,87
6785,93
4166,112
7412,68
6115,37
5052,113
5684,22
2324,85
4071,91
12770,95
9796,81
8965,45
10541,59
7715,92
11044,86
15025,55
3758,99
8851,74
6747,28
681,89
10798,29
919,51
9501,28
14907,55
467,112
2139,79
12329,85
13282,85
1374,119
9353,29
7856,117
4772,118
1240,119
5180,91
5365,81
1061,119
3278,119
11988,59
15651,37
6874,56
15476,22
2755,22
1529,95
7528,21
4353,113
12546,97
3533,27
15333,83
490,85
13012,28
11214,111
11768,77
14155,110
5928,28
5122,79
847,51
5559,38
6826,54
8471,120
210,84
5881,28
7767,103
7292,69
12803,27
13311,32
13373,37
13662,50
1943,95
2342,29
7480,71
14497,58
3560,22
11146,70
14306,97
9688,121
10059,90
4942,79
14473,49
2180,95
243,85
5505,31
12893,49
1791,6
2669,119
13943,108
5165,77
5226,77
14278,10
3414,51
1932,50
14248,73
209,54
13462,71
15274,52
4334,110
7509,38
4499,23
8696,97
12238,67
13456,108
9978,56
7964,62
5842,2
8149,118
1533,84
7640,90
4799,49
1874,112
4860,33
8577,73
3603,22
9926,59
3527,22
14035,97
3238,79
5329,110
11431,87
11910,112
7755,112
3299,79
15008,86
13471,61
7592,108
8250,90
3697,96
5790,28
2448,91
10993,56
4033,38
13744,21
13636,3
12449,97
10547,73
4413,41
10232,16
13071,21
13783,93
4474,41
14732,76
11524,120
2586,51
10029,117
4470,85
8558,118
4825,74
3621,73
11035,93
3806,79
2500,37
6758,28
12350,29
13878,37
293,116
15458,22
729,22
857,73
9563,28
9583,81
2106,79
236,2
5626,15
13503,32
7445,21
9317,5
1788,112
226,40
12876,76
12842,76
2817,15
12383,108
4051,2
6463,86
6591,109
1801,113
3728,47
3558,22
4307,86
4971,79
7478,71
7340,92
3842,59
6329,86
11732,72
13317,61
11965,38
14465,11
12510,97
12406,54
13327,116
11694,4
14066,110
8287,16
7212,38
10342,85
13431,32
12712,71
2964,40
1800,6
2840,118
2343,29
3339,108
4377,53
11674,112
12045,95
13785,86
12557,97
207,86
14787,49
3476,67
5088,79
14470,70
14565,76
8907,28
4620,38
7923,27
7463,68
13804,37
12775,37
12162,76
4534,28
4761,72
11897,35
6300,102
12078,72
4268,72
11214,75
5193,77
11730,74
11920,38
12428,97
12870,50
13552,37
14393,36
15067,55
15215,119
2100,84
8404,97
8721,97
11062,15
15414,83
456,72
13803,116
10820,85
14013,25
1221,119
9081,67
5735,2
2393,119
7254,21
4301,97
9385,27
14530,6
3618,73
3803,79
4680,118
4183,29
4861,41
9338,29
15589,120
1026,22
8208,90
10297,97
1504,4
11621,22
7813,1
13918,25
11715,81
9185,94
14402,76
13276,50
13338,53
836,73
11365,17
5852,28
13385,118
11976,74
4418,33
12299,67
617,62
2189,29
2853,118
7161,21
2250,29
10713,2
10135,120
15122,119
646,73
11553,120
12052,22
5254,11
5737,85
10528,121
13650,37
8162,118
5305,33
15165,36
8586,28
12365,32
9160,121
15469,22
12351,29
6658,73
13494,77
3217,61
9574,28
2795,73
13944,48
6421,29
12398,88
9118,54
11434,79
4450,67
1009,119
1488,84
4878,41
223,53
10358,97
6096,18
1664,119
10328,52
6350,28
1333,84
5917,28
142,37
5206,77
2767,84
10536,65
2643,90
10123,28
8420,23
4426,59
2083,51
1171,22
3350,93
4227,38
7237,21
9492,69
6302,18
5465,118
12643,49
13142,53
14319,113
14718,59
6491,119
3752,99
13682,86
13735,32
1774,112
5347,118
8885,28
10099,90
15045,82
9549,5
1086,22
735,76
520,51
5413,79
4796,71
14184,59
10276,97
13155,59
14456,117
9016,84
4559,27
11311,59
12353,21
2628,51
8894,85
1679,84
9434,118
5717,2
1578,89
4725,72
6686,86
13506,74
9866,59
13421,93
9943,59
14964,68
9723,92
2584,40
6817,118
15671,113
2570,71
4454,33
14869,55
6076,86
7255,21
6066,28
4501,112
8589,51
12533,6
7666,116
8070,16
9339,29
14051,24
3034,59
4225,118
10844,49
11208,77
8498,111
12951,74
15242,42
7761,1
10763,61
391,113
1832,113
2446,84
3632,51
5863,28
8973,30
4305,49
7001,28
9969,23
9698,103
9661,81
11845,72
5782,2
6508,116
11879,72
7305,116
13571,86
14174,97
15342,10
3314,37
12276,84
15332,36
72,84
2251,29
10734,59
11953,95
384,112
12679,37
4951,79
594,73
13918,106
15494,22
11835,95
14412,74
13557,18
2520,74
158,38
11193,74
7566,28
11658,4
4695,74
15119,119
7874,117
4186,118
12855,61
13462,15
3148,51
138,50
1558,4
9599,27
10795,27
13381,85
13509,32
11634,22
674,51
4593,41
3332,73
7313,92
4158,67
11728,95
4414,41
12133,48
3727,64
11516,22
4347,6
4565,67
6345,28
7414,68
12801,18
12507,113
8735,120
12821,95
13974,5
15279,83
10922,61
14804,49
2326,85
2165,51
12250,111
9835,71
5433,112
2866,118
10685,49
14760,55
4370,66
6425,5
14837,55
143,74
8030,29
8482,97
1604,119
14534,121
5638,24
14538,116
4774,27
119,91
6549,108
602,51
2895,118
4379,33
15178,36
223,41
8,86
15164,119
6458,54
2761,118
9027,84
9668,68
6886,30
341,62
4194,96
6192,118
7587,73
3853,29
6615,108
4402,85
9701,28
12757,76
5471,31
15639,6
10133,111
7321,38
1346,84
5286,96
11736,37
13355,32
14285,37
2780,84
12491,97
13540,108
1412,95
4071,54
2509,74
4877,85
4716,67
4455,41
4492,53
1184,22
6087,86
13074,32
11523,22
5494,118
14005,23
15338,83
15652,113
6305,4
12960,71
1787,112
7097,32
12305,118
5825,28
7083,21
12254,5
11731,72
5574,73
3396,28
6452,76
11277,108
12594,76
12875,37
15457,120
2337,27
11414,79
2229,29
4320,114
8499,120
680,51
643,73
1692,84
4491,85
4420,53
5730,2
6381,51
10544,51
9966,23
11394,59
13059,59
13515,21
8775,84
3686,4
5260,79
6123,49
13615,86
4862,41
9628,92
9376,45
4956,54
7561,28
7400,116
5455,28
10630,65
12432,29
126,37
7443,32
5003,79
13862,76
14996,49
5064,79
9908,59
1511,84
10435,56
11720,4
12603,53
15228,42
2750,66
6451,91
9590,5
10183,16
14911,55
6118,86
3243,79
7224,32
9087,53
3304,79
789,51
4415,33
6161,18
8194,90
12816,81
2459,84
12744,76
12987,24
1406,84
15294,83
14130,110
8479,111
4803,72
7334,116
3637,4
11422,17
11749,121
13034,21
13584,86
6,86
5235,77
15588,120
10933,108
3973,2
3613,59
5282,38
3674,59
8031,29
10249,111
9266,56
12450,21
3845,88
4903,50
11687,4
2303,91
8388,58
11249,24
12854,74
3090,107
4441,41
4755,11
6583,18
7498,71
8981,60
5594,22
8468,97
11297,59
14733,111
9132,56
15145,119
14595,82
3740,64
6482,18
14420,37
9588,81
12958,71
6236,37
6364,18
2552,51
7450,21
834,51
9322,5
9929,59
12881,74
8605,73
13797,76
217,51
7811,116
7071,15
716,51
1195,22
9811,59
10627,85
12118,37
14092,97
14333,10
14077,5
15026,20
4052,48
496,37
900,73
776,119
11263,79
8642,97
51,37
10404,16
2000,22
9070,97
10569,87
13597,86
10217,18
12050,95
15073,64
13648,18
4577,86
15652,6
2921,118
10859,67
10822,85
9633,18
6352,118
12093,76
752,84
1545,95
8537,111
9259,56
12154,74
5232,77
4863,33
6382,54
10616,116
12126,44
3188,67
400,72
7407,32
12736,114
12665,76
663,73
885,73
4458,85
6100,37
13505,74
6536,91
7126,32
11090,55
4127,29
4420,41
12912,74
1515,95
1829,113
11286,17
4400,53
14810,49
3513,22
4500,112
11417,87
7993,29
5796,28
3837,61
4362,113
8612,51
11370,17
11812,72
13923,106
9044,30
1296,119
13628,86
9034,84
6983,28
13068,61
15636,37
15569,14
1255,119
11203,27
11929,93
4207,118
7456,32
13946,56
8173,109
9438,53
1600,84
11878,72
14506,72
14958,18
13641,86
2683,38
7304,116
4476,85
1737,93
12090,72
9613,103
14201,110
14325,36
13358,21
14563,6
6764,28
8416,97
6697,109
7253,32
5106,79
6426,29
4927,79
6446,88
15399,36
6858,56
11445,37
15071,55
3589,22
7822,52
8327,28
4337,27
3171,59
731,118
14937,55
13988,106
12119,37
11388,17
3986,2
5912,28
8236,90
2957,68
1186,30
7119,32
12375,113
11344,87
7602,58
15,38
308,92
7242,21
8853,37
882,73
11582,81
1897,50
3544,22
170,93
11767,79
1665,84
6331,118
9507,56
1893,6
3655,59
10908,87
8397,58
10143,111
9801,28
11890,81
4369,66
284,116
14352,56
7318,32
2791,73
14557,17
13872,112
11595,4
4607,71
12472,29
5053,105
11970,72
10243,97
4288,45
8628,97
14826,18
7449,32
7668,92
9985,103
5647,112
108,54
10532,65
12359,97
9910,59
7260,21
10775,116
12571,113
7246,32
1551,4
3714,79
4421,33
1777,113
6138,18
6851,56
5774,28
8409,16
11765,15
7943,27
8955,45
3349,73
6941,87
11546,4
12281,97
5190,54
164,85
3211,88
7373,116
9055,30
13639,86
83,95
11043,2
14236,36
8921,30
12419,67
2256,29
6803,27
4528,23
11495,120
12372,97
13680,28
15110,119
376,66
10972,27
14108,110
1354,119
6742,28
14417,76
8390,58
6286,54
1236,119
2593,99
11261,51
7139,32
1634,30
9733,103
5904,2
9348,27
8592,28
14426,37
15285,100
13072,21
6916,56
6185,50
6498,27
7547,28
7348,91
2086,51
4619,71
15471,22
4662,59
15428,104
12826,95
641,51
5923,28
347,30
10320,79
5178,77
8544,67
8271,16
523,51
8568,73
2412,84
4522,113
7974,29
2327,29
4220,118
5045,67
13888,76
2631,51
963,73
4779,27
13489,23
4229,118
13228,61
4840,27
6375,54
11331,17
1159,119
10932,108
13684,86
2118,29
12729,18
9792,24
10942,29
4252,40
6431,113
7266,32
7464,116
15051,55
14105,110
3848,27
5476,31
4617,38
7474,21
12786,116
13157,67
3602,22
3436,64
3679,4
12146,120
7497,93
12677,116
7132,32
7521,71
2424,54
4882,85
12559,112
12724,49
8639,97
3739,64
9402,85
2913,118
12957,93
1765,112
12535,113
991,51
6880,56
7375,21
14500,100
4422,53
11785,112
13796,76
2504,93
2999,96
14840,55
11675,72
11349,17
4345,72
9264,45
11736,74
6805,88
6383,76
8581,73
8510,97
15254,52
9472,58
1996,27
15426,52
6946,30
7706,92
4496,85
13520,21
4388,67
8757,81
5265,79
4749,118
13017,61
6254,74
11941,95
316,62
6737,28
5660,112
9748,85
12932,50
5366,81
5460,30
5703,50
10155,61
7957,62
11823,95
13245,21
2129,99
7572,28
15453,22
12722,114
960,73
13961,5
11304,59
12092,76
231,2
9102,54
7259,32
6945,56
8870,50
11566,95
12851,51
14807,49
8542,67
2718,84
12466,111
6438,31
6080,18
9838,71
10473,118
12021,67
14763,55
9936,59
10483,45
12338,53
3894,74
4585,38
13387,50
281,92
2940,51
4097,2
3328,87
10881,56
10711,5
12688,76
2067,51
7221,21
605,51
10901,53
10759,59
7282,37
11052,71
11636,22
8893,85
12101,76
12627,49
14882,18
9965,81
10327,85
13186,118
6779,37
894,51
10207,20
7975,29
14479,49
8036,29
7177,32
13736,24
8527,120
689,73
6531,54
11,37
6812,93
13871,66
13689,24
12532,97
3229,11
12337,85
8821,100
7152,32
13215,118
6238,37
2119,29
1686,95
8976,45
10943,29
7519,71
560,73
6312,54
14036,97
15484,22
11118,13
983,73
3134,107
14425,97
15032,55
8691,97
11854,72
12949,24
